(593,245)
(597,243)
(601,244)
(605,244)
(608,244)
(612,244)
(615,244)
(618,244)
(622,244)
(625,244)
(629,244)
(634,245)
(637,244)
(588,243)
(587,178)
(584,243)
(582,178)
(578,243)
(579,178)
(574,243)
(575,178)
(570,243)
(571,178)
(569,178)
(564,243)
(560,243)
(564,177)
(561,178)
(556,243)
(556,177)
(552,242)
(552,177)
(547,243)
(547,177)
(544,178)
(543,242)
(541,177)
(539,243)
(537,177)
(533,243)
(532,177)
(529,177)
(529,243)
(524,178)
(523,242)
(520,177)
(517,178)
(519,243)
(513,178)
(510,177)
(506,177)
(513,244)
(508,245)
(501,177)
(497,177)
(504,245)
(500,245)
(492,177)
(496,245)
(487,178)
(492,245)
(484,177)
(480,177)
(487,245)
(478,242)
(484,245)
(475,177)
(472,177)
(468,177)
(473,242)
(469,242)
(463,177)
(464,243)
(459,177)
(456,177)
(460,242)
(452,177)
(456,242)
(447,177)
(451,242)
(443,176)
(446,242)
(439,176)
(441,242)
(434,177)
(431,177)
(437,242)
(427,176)
(432,242)
(421,177)
(428,242)
(418,177)
(423,242)
(413,176)
(418,242)
(409,176)
(405,176)
(414,242)
(400,176)
(408,242)
(404,241)
(396,176)
(402,241)
(392,176)
(388,176)
(397,242)
(384,176)
(380,176)
(374,176)
(370,176)
(366,176)
(363,176)
(359,176)
(354,176)
(350,176)
(357,240)
(347,176)
(342,176)
(338,177)
(350,241)
(346,241)
(338,181)
(341,241)
(337,241)
(332,241)
(329,241)
(325,240)
(333,171)
(321,241)
(332,167)
(297,177)
(316,241)
(291,176)
(311,241)
(296,170)
(286,175)
(307,241)
(303,241)
(282,176)
(299,241)
(278,176)
(294,241)
(291,241)
(273,176)
(270,176)
(287,241)
(282,241)
(266,176)
(263,176)
(278,241)
(258,176)
(273,241)
(253,176)
(250,176)
(245,176)
(241,176)
(236,175)
(231,175)
(227,175)
(235,240)
(222,175)
(230,240)
(218,175)
(224,240)
(237,225)
(236,244)
(213,175)
(220,240)
(209,175)
(206,176)
(215,241)
(210,241)
(201,175)
(206,241)
(197,175)
(201,241)
(193,175)
(190,175)
(196,241)
(186,175)
(191,241)
(182,175)
(186,241)
(178,176)
(175,175)
(181,241)
(171,175)
(176,241)
(167,175)
(170,241)
(162,175)
(166,240)
(158,175)
(161,240)
(153,175)
(149,175)
(146,176)
(157,243)
(153,243)
(141,175)
(139,175)
(147,243)
(135,175)
(143,243)
(130,175)
(139,243)
(127,175)
(135,243)
(123,175)
(130,243)
(120,175)
(124,241)
(120,240)
(115,175)
(116,241)
(111,175)
(128,227)
(111,241)
(106,175)
(103,175)
(107,241)
(99,175)
(103,241)
(96,175)
(98,241)
(92,175)
(93,240)
(88,175)
(88,240)
(83,240)
(78,241)
(87,182)
(72,241)
(67,241)
(64,240)
(60,240)
(85,167)
(56,240)
(20,182)
(17,190)
(20,177)
(17,186)
(16,197)
(17,199)
(20,173)
(20,168)
(20,164)
(17,203)
(86,164)
(21,157)
(86,161)
(21,152)
(67,139)
(21,148)
(86,158)
(87,154)
(73,138)
(21,142)
(86,151)
(22,136)
(87,148)
(80,138)
(87,144)
(20,131)
(87,140)
(19,124)
(69,134)
(69,133)
(21,143)
(19,117)
(21,132)
(21,138)
(85,125)
(85,121)
(19,111)
(86,128)
(85,118)
(19,106)
(59,131)
(68,95)
(19,100)
(60,128)
(85,112)
(73,96)
(21,95)
(85,108)
(22,91)
(19,118)
(85,104)
(80,95)
(22,86)
(85,100)
(22,80)
(19,102)
(85,96)
(22,73)
(22,77)
(72,125)
(86,92)
(77,89)
(70,89)
(70,87)
(22,69)
(36,94)
(85,85)
(28,92)
(21,60)
(20,87)
(58,90)
(85,78)
(84,75)
(60,85)
(21,53)
(67,49)
(69,82)
(67,46)
(22,45)
(21,65)
(21,60)
(85,68)
(68,42)
(22,54)
(76,47)
(22,38)
(75,81)
(85,64)
(85,59)
(21,30)
(21,44)
(66,40)
