(601,246)
(611,243)
(619,244)
(630,245)
(636,244)
(588,178)
(583,244)
(562,245)
(570,244)
(573,243)
(566,177)
(555,176)
(552,177)
(554,244)
(537,177)
(535,178)
(537,244)
(520,178)
(522,244)
(506,177)
(509,246)
(482,246)
(492,247)
(486,175)
(476,176)
(468,176)
(474,243)
(456,177)
(454,177)
(459,243)
(438,176)
(436,177)
(444,242)
(420,177)
(429,242)
(417,176)
(406,244)
(412,243)
(407,175)
(397,175)
(388,176)
(398,242)
(375,176)
(364,176)
(362,176)
(357,239)
(346,176)
(344,175)
(341,241)
(333,242)
(334,241)
(334,173)
(297,177)
(311,241)
(279,176)
(277,177)
(296,242)
(264,176)
(282,242)
(236,240)
(246,174)
(237,175)
(227,174)
(216,176)
(214,175)
(221,241)
(209,241)
(198,175)
(186,175)
(196,241)
(183,175)
(180,241)
(170,239)
(173,241)
(166,174)
(156,173)
(148,174)
(162,241)
(134,175)
(146,244)
(123,175)
(130,244)
(112,175)
(117,241)
(109,175)
(102,241)
(84,243)
(92,241)
(87,174)
(76,242)
(60,241)
(20,182)
(16,198)
(19,155)
(21,164)
(20,170)
(87,161)
(87,155)
(69,137)
(20,147)
(19,130)
(18,114)
(85,120)
(68,98)
(19,99)
(85,109)
(85,105)
(19,71)
(20,79)
(20,87)
(21,89)
(89,86)
(85,80)
(20,62)
(67,48)
(22,43)
(85,65)
